id,created_at,lignes,colonnes,couleur_depart,joueur_courant,statut,resultat,confiance,coups,coups_sym,coups_can
82648,2026-04-09 12:39:41.107861,9,9,1,1,finished,rouge,2,69231332575536335722525561665676673799959339116921992224444,41879778535574775388585549445434437311151771994189118886666,41879778535574775388585549445434437311151771994189118886666
82649,2026-04-09 12:40:56.134753,9,9,1,2,finished,jaune,2,6687664555575855777666477523536833726733388822223399,4423446555535255333444633587574277384377722288887711,4423446555535255333444633587574277384377722288887711
82650,2026-04-09 12:43:32.998920,9,9,1,2,finished,jaune,2,74156757658987786698588969,36954353452123324412522141,36954353452123324412522141
82651,2026-04-09 12:44:47.809846,9,9,1,1,finished,rouge,2,7627434443334644216777332223324227388666774666271199181,3483676667776466894333778887786883722444336444839911929,3483676667776466894333778887786883722444336444839911929
82652,2026-04-09 12:44:51.178586,9,9,1,1,finished,rouge,2,34699644445487552442566665555222254661133,76411466665623558668544445555888856449977,34699644445487552442566665555222254661133
82653,2026-04-09 12:47:05.897130,9,9,1,1,finished,rouge,2,425755466766566533424,685355644344544577686,425755466766566533424
82654,2026-04-09 12:47:47.681854,9,9,1,1,finished,rouge,2,32394444655556765949933,78716666455554345161177,32394444655556765949933
82657,2026-04-09 12:49:00.264380,9,9,1,2,finished,jaune,2,1855554644323446218233,9255556466787664892877,1855554644323446218233
82659,2026-04-09 12:49:54.278545,9,9,1,1,finished,rouge,2,325153646855312371176679544,785957464255798739934431566,325153646855312371176679544
82660,2026-04-09 12:50:38.108490,9,9,1,1,finished,rouge,2,596743554665355666575566222229629912144224377,514367556445755444535544888881481198966886733,514367556445755444535544888881481198966886733
82661,2026-04-09 12:51:53.996598,9,9,1,2,finished,jaune,2,7956555767165655554244,3154555343945455556866,3154555343945455556866
82662,2026-04-09 12:51:58.470997,9,9,1,2,finished,jaune,2,61121433755666331137777666779899893699292997336788,49989677355444779973333444331211217411818113774322,49989677355444779973333444331211217411818113774322
82663,2026-04-09 12:55:45.564009,9,9,1,1,finished,rouge,2,7758165538424353344886667716121,3352945572686757766224443394989,3352945572686757766224443394989
82664,2026-04-09 12:57:34.790760,9,9,1,2,finished,jaune,2,87557455622616645566465646,23553655488494465544645464,23553655488494465544645464
82665,2026-04-09 12:57:37.432162,9,9,1,1,finished,rouge,2,1535425473254333578747722744966,9575685637856777532363388366144,1535425473254333578747722744966
82666,2026-04-09 12:57:43.336486,9,9,1,1,finished,rouge,2,6768768676677767434466554772222222188,4342342434433343676644556338888888922,4342342434433343676644556338888888922
82667,2026-04-09 12:59:08.674444,9,9,1,1,finished,rouge,2,1255556478667656615568669554222112888988122182814444411424339997733,9855554632443454495542441556888998222122988928296666699686771113377,1255556478667656615568669554222112888988122182814444411424339997733
82668,2026-04-09 12:59:26.248349,9,9,1,1,finished,rouge,2,664744456656166383474438778557322,446366654454944727636672332553788,446366654454944727636672332553788
82669,2026-04-09 13:02:01.887314,9,9,1,2,finished,jaune,2,7572534363366689929699667712214415,3538576747744421181411443398896695,3538576747744421181411443398896695
82671,2026-04-09 13:02:57.452507,9,9,1,1,finished,rouge,2,8744254354333642135555622287766,2366856756777468975555488823344,2366856756777468975555488823344
82672,2026-04-09 13:03:56.194453,9,9,1,2,finished,jaune,2,749416653556535566657556691877,361694457554575544453554419233,361694457554575544453554419233
82673,2026-04-09 13:05:13.759109,9,9,1,1,finished,rouge,2,23915553339444625363384766748,87195557771666485747726344362,23915553339444625363384766748
82674,2026-04-09 13:07:08.923248,9,9,1,2,finished,jaune,2,16969945653245578784436757,94141165457865532326674353,16969945653245578784436757
82675,2026-04-09 13:08:28.933651,9,9,1,2,finished,jaune,2,117554335533758595,993556775577352515,117554335533758595
82676,2026-04-09 13:12:15.685402,9,9,1,2,finished,jaune,2,7344446555537954556484,3766664555573156554626,3766664555573156554626
82677,2026-04-09 13:12:36.931660,9,9,1,1,finished,rouge,2,835826565535255663332225544,275284545575855447778885566,275284545575855447778885566
82678,2026-04-09 13:12:59.735467,9,9,1,1,finished,rouge,2,475655647556674759878,635455463554436351232,475655647556674759878
82679,2026-04-09 13:16:45.693201,9,9,1,2,finished,jaune,2,5555463224341833,5555647886769277,5555463224341833
82680,2026-04-09 13:16:46.341047,9,9,1,1,finished,rouge,2,931255371442343355535535887888831118513777777111799966622,179855739668767755575575223222279992597333333999311144488,179855739668767755575575223222279992597333333999311144488
82682,2026-04-09 13:17:31.850698,9,9,1,2,finished,jaune,2,6112455554567443443366,4998655556543667667744,4998655556543667667744
82683,2026-04-09 13:18:54.919849,9,9,1,1,finished,rouge,2,82768343747763328899926,28342767363347782211184,28342767363347782211184
82684,2026-04-09 13:19:32.632565,9,9,1,2,finished,jaune,2,477367466776687677689565544444367333343488,633743644334423433421545566666743777767622,477367466776687677689565544444367333343488
82685,2026-04-09 13:19:48.394298,9,9,1,1,finished,rouge,2,877842685355486,233268425755624,233268425755624
82686,2026-04-09 13:21:32.934615,9,9,1,2,finished,jaune,2,296728353541415422467473254552771194957474779921936666,814382757569695688643637856558339916153636331189174444,296728353541415422467473254552771194957474779921936666
82687,2026-04-09 13:22:01.116715,9,9,1,1,finished,rouge,2,644366233635454421537,466744877475656689573,466744877475656689573
82689,2026-04-09 13:23:51.918595,9,9,1,1,finished,rouge,2,187562643651437,923548467459673,187562643651437
82690,2026-04-09 13:24:44.234297,9,9,1,2,finished,jaune,2,22185459554446718666625232,88925651556664392444485878,22185459554446718666625232
82692,2026-04-09 13:26:12.046778,9,9,1,2,finished,jaune,2,8856666623253822455886116333555744,2254444487857288655224994777555366,2254444487857288655224994777555366
82693,2026-04-09 13:28:31.401545,9,9,1,1,finished,rouge,2,6724766687855776643776677622222219911319388981344,4386344423255334467334433488888891199791722129766,4386344423255334467334433488888891199791722129766
82694,2026-04-09 13:30:44.485014,9,9,1,1,finished,rouge,2,85387455437577926,25723655673533184,25723655673533184
82695,2026-04-09 13:32:49.772682,9,9,1,2,finished,jaune,2,2634335444266332255564434545,8476775666844778855546676565,2634335444266332255564434545
82696,2026-04-09 13:48:05.994370,9,9,1,2,finished,jaune,2,483544351221545442155678645541858884822173377977337323321811,627566759889565668955432465569252226288937733133773787789299,483544351221545442155678645541858884822173377977337323321811
82698,2026-04-09 13:48:10.854299,9,9,1,2,finished,jaune,2,5923566535262285568669956659933332239611221118851339992144,5187544575848825542441154451177778871499889992259771118966,5187544575848825542441154451177778871499889992259771118966
82699,2026-04-09 13:48:54.951818,9,9,1,1,finished,rouge,2,4499877735453344343443213378774377712888881155282,6611233375657766767667897732336733398222229955828,4499877735453344343443213378774377712888881155282
82700,2026-04-09 13:50:41.515705,9,9,1,1,finished,rouge,2,54855576666475877688744,56255534444635233422366,54855576666475877688744
82701,2026-04-09 13:51:16.134791,9,9,1,1,finished,rouge,2,775455524473126863322,335655586637984247788,335655586637984247788
82702,2026-04-09 13:52:46.086110,9,9,1,1,finished,rouge,2,7857465868847,3253645242263,3253645242263
82703,2026-04-09 13:53:18.521252,9,9,1,2,finished,jaune,2,331742655772155767337555366735214423228289253894114727993999119144,779368455338955343773555744375896687882821857216996383117111991966,331742655772155767337555366735214423228289253894114727993999119144
82704,2026-04-09 13:53:19.938331,9,9,1,1,finished,rouge,2,43743944655724499887779971555545494,67367166455386611223331139555565616,43743944655724499887779971555545494
82705,2026-04-09 13:54:40.501375,9,9,1,1,finished,rouge,2,866644644466888654644557577,244466466644222456466553533,244466466644222456466553533
82706,2026-04-09 13:56:24.710013,9,9,1,1,finished,rouge,2,48811156548866497745563263565532277,62299954562244613365547847545578833,48811156548866497745563263565532277
82708,2026-04-09 13:58:41.496350,9,9,1,1,finished,rouge,2,28744857551554744676699888456,82366253559556366434411222654,28744857551554744676699888456
82709,2026-04-09 14:02:14.760238,9,9,1,2,finished,jaune,2,81985956656556535544,29125154454554575566,29125154454554575566
82710,2026-04-09 14:02:51.574380,9,9,1,1,finished,rouge,2,55538435673646678588977733659,55572675437464432522133377451,55538435673646678588977733659
82711,2026-04-09 14:02:59.477005,9,9,1,1,finished,rouge,2,18396542443265542554454244295552229912898888988873366,92714568667845568556656866815558881198212222122237744,18396542443265542554454244295552229912898888988873366
82712,2026-04-09 14:03:20.596742,9,9,1,2,finished,jaune,2,74344664551363946643315222,36766446559747164467795888,36766446559747164467795888
82713,2026-04-09 14:03:35.243648,9,9,1,1,finished,rouge,2,9297616344667388997877558,1813494766443722113233552,1813494766443722113233552
82714,2026-04-09 14:06:09.710365,9,9,1,1,finished,rouge,2,1853485667946655777,9257625443164455333,1853485667946655777
82715,2026-04-09 14:06:15.860248,9,9,1,2,finished,jaune,2,7862375445558434533766,3248735665552676577344,3248735665552676577344
82716,2026-04-09 14:08:06.489128,9,9,1,2,finished,jaune,2,5936556315242622866515,5174554795868488244595,5174554795868488244595
84165,2026-04-12 14:30:41.319420,9,9,1,1,finished,rouge,2,435599533536336946644,675511577574774164466,435599533536336946644
82718,2026-04-09 14:10:23.902245,9,9,1,2,finished,jaune,2,137956663567477765576679557556333765133322222223822844,973154447543633345534431553554777345977788888887288266,137956663567477765576679557556333765133322222223822844
82719,2026-04-09 14:10:30.555666,9,9,1,1,finished,rouge,2,634844635757664335584977565544588,476266475353446775526133545566522,476266475353446775526133545566522
82720,2026-04-09 14:11:40.907298,9,9,1,1,finished,rouge,2,557655774264722552588788899,553455336846388558522322211,553455336846388558522322211
82722,2026-04-09 14:13:02.705346,9,9,1,1,finished,rouge,2,39926254434443122635526678757,71184856676667988475584432353,39926254434443122635526678757
82723,2026-04-09 14:16:51.279659,9,9,1,1,finished,rouge,2,65766558775151856676675337736243422556933333977222244,45344552335959254434435773374867688554177777133888866,45344552335959254434435773374867688554177777133888866
82725,2026-04-09 14:18:19.380393,9,9,1,1,finished,rouge,2,3515525526766766772596227666377797155523333323223999991111144,7595585584344344338514883444733313955587777787887111119999966,3515525526766766772596227666377797155523333323223999991111144
82726,2026-04-09 14:19:07.137822,9,9,1,1,finished,rouge,2,66986645554636653155589888886157118599963314433933431799892211144,44124465556474457955521222224953992511147796677177679311218899966,44124465556474457955521222224953992511147796677177679311218899966
82727,2026-04-09 14:19:21.552999,9,9,1,2,finished,jaune,2,481156855796445532454557783733,629954255314665578656553327377,481156855796445532454557783733
82728,2026-04-09 14:21:31.747702,9,9,1,2,finished,jaune,2,23552227555776878442445755723373244333888544,87558883555334232668665355387737866777222566,23552227555776878442445755723373244333888544
82729,2026-04-09 14:21:38.290291,9,9,1,2,finished,jaune,2,859635768445566477,251475342665544633,251475342665544633
82730,2026-04-09 14:22:15.794934,9,9,1,2,finished,jaune,2,33453553566782556744,77657557544328554366,33453553566782556744
82731,2026-04-09 14:23:42.591017,9,9,1,1,finished,rouge,2,29587445442835513,81523665668275597,29587445442835513
84242,2026-04-12 15:36:41.457759,9,9,1,1,finished,rouge,2,418453676354827,692657434756283,418453676354827
82733,2026-04-09 14:24:02.519941,9,9,1,2,finished,jaune,2,375455435879665644,735655675231445466,375455435879665644
82734,2026-04-09 14:24:29.494505,9,9,1,1,finished,rouge,2,6438964494666543454484552752155565788777772222122772898811966,4672146616444567656626558358955545322333338888988338212299144,4672146616444567656626558358955545322333338888988338212299144
82735,2026-04-09 14:24:46.353064,9,9,1,1,finished,rouge,2,753434335354433444795585666,357676775756677666315525444,357676775756677666315525444
82736,2026-04-09 14:25:14.321533,9,9,1,1,finished,rouge,2,384265745463667845524,726845365647443265586,384265745463667845524
82737,2026-04-09 14:25:46.650478,9,9,1,1,finished,rouge,2,496316335756495522443,614794775354615588667,496316335756495522443
82738,2026-04-09 14:27:11.088478,9,9,1,2,finished,jaune,2,7981657768875566,3129453342235544,3129453342235544
82739,2026-04-09 14:29:00.564626,9,9,1,2,finished,jaune,2,85655479742414,25455631368696,25455631368696
82740,2026-04-09 14:29:20.685832,9,9,1,1,finished,rouge,2,542155526287766,568955584823344,542155526287766
82741,2026-04-09 14:32:28.930979,9,9,1,2,finished,jaune,2,49597632554357357765333554374727,61513478556753753345777556736383,49597632554357357765333554374727
82742,2026-04-09 14:33:17.214254,9,9,1,1,finished,rouge,2,724465667577755363294541233,386645443533355747816569877,386645443533355747816569877
82743,2026-04-09 14:33:59.714237,9,9,1,1,finished,rouge,2,72868343747237886221199,38242767363873224889911,38242767363873224889911
82744,2026-04-09 14:34:44.677563,9,9,1,1,finished,rouge,2,2845445261546554458266787,8265665849564556652844323,2845445261546554458266787
82745,2026-04-09 14:35:56.163942,9,9,1,1,finished,rouge,2,364144355655334537855322266,746966755455776573255788844,364144355655334537855322266
82746,2026-04-09 14:39:10.397716,9,9,1,2,finished,jaune,2,751344441555475866,359766669555635244,359766669555635244
82747,2026-04-09 14:39:56.799522,9,9,1,2,finished,jaune,2,76344666946173449443336946477535823376611535,34766444164937661667774164633575287734499575,34766444164937661667774164633575287734499575
82748,2026-04-09 14:42:26.347943,9,9,1,1,finished,rouge,2,38714541538437447373773484455288156222243325555,72396569572673663737337626655822954888867785555,38714541538437447373773484455288156222243325555
82749,2026-04-09 14:44:45.070310,9,9,1,1,finished,rouge,2,31835632555163665585455426444661124444111116699999999982332,79275478555947445525655684666449986666999994411111111128778,31835632555163665585455426444661124444111116699999999982332
82750,2026-04-09 14:45:35.528629,9,9,1,1,finished,rouge,2,96191265466878875488647766977447824744499,14919845644232235622463344133663286366611,14919845644232235622463344133663286366611
82751,2026-04-09 14:46:58.879250,9,9,1,1,finished,rouge,2,9181936774267477344349143313366811938,1929174336843633766761967797744299172,1929174336843633766761967797744299172
82752,2026-04-09 14:47:19.478430,9,9,1,1,finished,rouge,2,98114546775266446556781975674765665777554121288,12996564335844664554329135436345445333556989822,12996564335844664554329135436345445333556989822
82753,2026-04-09 14:48:43.604040,9,9,1,2,finished,jaune,2,69873667774588464468213255,41237443336522646642897855,41237443336522646642897855
82754,2026-04-09 14:50:16.119373,9,9,1,1,finished,rouge,2,8845555522259558488544833,2265555588851552622566277,2265555588851552622566277
82755,2026-04-09 14:50:25.897164,9,9,1,2,finished,jaune,2,2469926455786678779848,8641184655324432331262,2469926455786678779848
82756,2026-04-09 14:50:37.592682,9,9,1,2,finished,jaune,2,946392581463669923344255,164718529647441187766855,164718529647441187766855
82758,2026-04-09 14:52:37.734650,9,9,1,1,finished,rouge,2,9294153575542333434,1816957535568777676,1816957535568777676
82759,2026-04-09 14:52:48.681610,9,9,1,2,finished,jaune,2,617566759825577656675598855676633344,493544351285533454435512255434477766,493544351285533454435512255434477766
82760,2026-04-09 14:53:02.386970,9,9,1,2,finished,jaune,2,37545543587966736363,73565567523144374747,37545543587966736363
82761,2026-04-09 14:53:25.840824,9,9,1,1,finished,rouge,2,5315552529221375561176797,5795558581889735549934313,5315552529221375561176797
82762,2026-04-09 14:54:58.127834,9,9,1,2,finished,jaune,2,26757342555413164383,84353768555697946727,26757342555413164383
82763,2026-04-09 14:55:36.106944,9,9,1,2,finished,jaune,2,8281543367665788556442177272,2829567743445322554668933838,2829567743445322554668933838
82764,2026-04-09 14:55:54.291076,9,9,1,2,finished,jaune,2,1573211527224665515266445566611252,9537899583886445595844665544499858,1573211527224665515266445566611252
82766,2026-04-09 14:56:53.204520,9,9,1,1,finished,rouge,2,586355646643445465533,524755464467665645577,524755464467665645577
82767,2026-04-09 14:57:59.453681,9,9,1,1,finished,rouge,2,458555756966568667665548344,652555354144542443445562766,458555756966568667665548344
82768,2026-04-09 14:58:24.762980,9,9,1,1,finished,rouge,2,8856666623555356535,2254444487555754575,2254444487555754575
82770,2026-04-09 14:58:29.372977,9,9,1,2,finished,jaune,2,34368575735583886393,76742535375527224717,34368575735583886393
82771,2026-04-09 15:01:07.819938,9,9,1,1,finished,rouge,2,631716653755446443513,479394457355664667597,479394457355664667597
82772,2026-04-09 15:02:54.673397,9,9,1,2,finished,jaune,2,711468667774623223832338822637332855,399642443336487887278772288473778255,399642443336487887278772288473778255
82773,2026-04-09 15:05:32.357810,9,9,1,2,finished,jaune,2,9417856665774686766444242441222221466221117788,1693254445336424344666868669888889644889993322,1693254445336424344666868669888889644889993322
82774,2026-04-09 15:05:35.461648,9,9,1,1,finished,rouge,2,9966276566555755653556461,1144834544555355457554649,1144834544555355457554649
82775,2026-04-09 15:06:29.166607,9,9,1,1,finished,rouge,2,38565855424889766644233,72545255686221344466877,38565855424889766644233
82777,2026-04-09 15:07:42.918429,9,9,1,2,finished,jaune,2,213335555345433534334451511422,897775555765677576776659599688,213335555345433534334451511422
82778,2026-04-09 15:08:17.117843,9,9,1,1,finished,rouge,2,1554655324434211441545516145541888866988998666669911993393338982233,9556455786676899669565594965569222244122112444441199117717772128877,1554655324434211441545516145541888866988998666669911993393338982233
82779,2026-04-09 15:10:16.587316,9,9,1,1,finished,rouge,2,714456666885557767667577293,396654444225553343443533817,396654444225553343443533817
82780,2026-04-09 15:11:18.050660,9,9,1,2,finished,jaune,2,9329364363646653345442125552,1781746747464457765668985558,1781746747464457765668985558
82781,2026-04-09 15:12:30.953201,9,9,1,2,finished,jaune,2,8493535582147676421227885664352334544622349833295511,2617575528963434689883225446758776566488761277815599,2617575528963434689883225446758776566488761277815599
82782,2026-04-09 15:13:45.784406,9,9,1,1,finished,rouge,2,4367164445566464664175725788233,6743946665544646446935385322877,4367164445566464664175725788233
82783,2026-04-09 15:13:51.679662,9,9,1,1,finished,rouge,2,453554423354585,657556687756525,453554423354585
82784,2026-04-09 15:14:33.842191,9,9,1,2,finished,jaune,2,649655642569584477,461455468541526633,461455468541526633
82785,2026-04-09 15:15:15.418080,9,9,1,2,finished,jaune,2,741525546676656615559877,369585564434454495551233,369585564434454495551233
82786,2026-04-09 15:16:46.610084,9,9,1,2,finished,jaune,2,7752466776675645446455,3358644334435465664655,3358644334435465664655
82787,2026-04-09 15:18:06.671394,9,9,1,1,finished,rouge,2,429324445467654555554491788,681786665643456555556619322,429324445467654555554491788
82788,2026-04-09 15:18:31.898030,9,9,1,2,finished,jaune,2,45153254278332535544454485547131882233738399884899899977797722,65957856832778575566656625563979228877372711226211211133313388,45153254278332535544454485547131882233738399884899899977797722
82789,2026-04-09 15:18:37.217953,9,9,1,2,finished,jaune,2,8265665844553434469756655215667888568888433422,2845445266557676641354455895443222542222677688,2845445266557676641354455895443222542222677688
82791,2026-04-09 15:23:21.801016,9,9,1,1,finished,rouge,2,81515355676424686,29595755434686424,29595755434686424
82792,2026-04-09 15:23:34.060044,9,9,1,1,finished,rouge,2,79455557594455453991774434471995422,31655553516655657119336676639115688,31655553516655657119336676639115688
82793,2026-04-09 15:25:35.131715,9,9,1,2,finished,jaune,2,47447435552132339566,63663675558978771544,47447435552132339566
82794,2026-04-09 15:27:38.141500,9,9,1,1,finished,rouge,2,1355553658839334695514444445888834854666677778877122119919111222222299333776676,9755557452271776415596666665222276256444433332233988991191999888888811777334434,1355553658839334695514444445888834854666677778877122119919111222222299333776676
82871,2026-04-09 16:29:48.079318,9,9,1,2,finished,jaune,2,9467555452556316357345549366366377,1643555658554794753765561744744733,1643555658554794753765561744744733
83725,2026-04-11 18:30:22.108075,9,9,1,1,finished,rouge,2,3943665,7167445,3943665
82795,2026-04-09 15:28:41.144201,9,9,1,1,finished,rouge,2,672316663777236365733566555555133225113222622999999999111777744,438794447333874745377544555555977885997888488111111111999333366,438794447333874745377544555555977885997888488111111111999333366
82796,2026-04-09 15:29:33.977563,9,9,1,1,finished,rouge,2,5655554442454454498856898898254776698869961666333,5455556668656656612254212212856334412241149444777,5455556668656656612254212212856334412241149444777
82797,2026-04-09 15:30:04.164198,9,9,1,1,finished,rouge,2,586355643445541445451554819988833,524755467665569665659556291122277,524755467665569665659556291122277
82798,2026-04-09 15:30:10.818831,9,9,1,2,finished,jaune,2,3187544441575534222345545574726666662225243377633366,7923566669535576888765565536384444448885867733477744,3187544441575534222345545574726666662225243377633366
82800,2026-04-09 15:30:33.777712,9,9,1,1,finished,rouge,2,56455665644866233395455464435987767,54655445466244877715655646675123343,54655445466244877715655646675123343
82801,2026-04-09 15:32:10.226180,9,9,1,2,finished,jaune,2,4291195644552664752474,6819915466558446358636,4291195644552664752474
82802,2026-04-09 15:34:19.002989,9,9,1,1,finished,rouge,2,636555542443458921445854554888373,474555568667652189665256556222737,474555568667652189665256556222737
82803,2026-04-09 15:34:46.967672,9,9,1,1,finished,rouge,2,3325413534255345372282287557883233866664411,7785697576855765738828823553227877244446699,3325413534255345372282287557883233866664411
82804,2026-04-09 15:37:20.747411,9,9,1,1,finished,rouge,2,596755574377363344454459522,514355536733747766656651588,514355536733747766656651588
82806,2026-04-09 15:37:28.286444,9,9,1,1,finished,rouge,2,6884464466564578641445575633388585889553313,4226646644546532469665535477722525221557797,4226646644546532469665535477722525221557797
82807,2026-04-09 15:37:53.684070,9,9,1,1,finished,rouge,2,168676638544544648434,942434472566566462676,168676638544544648434
82808,2026-04-09 15:38:12.017399,9,9,1,1,finished,rouge,2,944775667726566776672233337323319264295643455,166335443384544334438877773787791846815467655,166335443384544334438877773787791846815467655
82810,2026-04-09 15:38:34.026979,9,9,1,1,finished,rouge,2,993115364556445544114553334878212,117995746554665566996557776232898,117995746554665566996557776232898
82811,2026-04-09 15:40:59.646315,9,9,1,2,finished,jaune,2,3924276446473344333767,7186834664637766777343,3924276446473344333767
82812,2026-04-09 15:42:23.654694,9,9,1,2,finished,jaune,2,165455565473554443766333,945655545637556667344777,165455565473554443766333
82813,2026-04-09 15:44:24.198740,9,9,1,2,finished,jaune,2,85963556443445477744552133,25147554667665633366558977,25147554667665633366558977
82814,2026-04-09 15:44:25.515506,9,9,1,2,finished,jaune,2,833543344534435244777255,277567766576675866333855,277567766576675866333855
82815,2026-04-09 15:46:41.937665,9,9,1,2,finished,jaune,2,52783555467344,58327555643766,52783555467344
82816,2026-04-09 15:46:47.479806,9,9,1,1,finished,rouge,2,3652645455365898577887675567744544444623233,7458465655745212533223435543366566666487877,3652645455365898577887675567744544444623233
82817,2026-04-09 15:48:16.658978,9,9,1,1,finished,rouge,2,68274333422627366822441774565,42836777688483744288669336545,42836777688483744288669336545
82818,2026-04-09 15:48:32.879375,9,9,1,2,finished,jaune,2,35335553833565794585,75775557277545316525,35335553833565794585
82819,2026-04-09 15:50:50.050145,9,9,1,1,finished,rouge,2,9614555554636656744,1496555556474454366,1496555556474454366
82820,2026-04-09 15:52:00.464430,9,9,1,1,finished,rouge,2,418265556474497877656,692845554636613233454,418265556474497877656
82821,2026-04-09 15:54:13.562669,9,9,1,1,finished,rouge,2,1896157535568777663444475449558988877588666165782299699,9214953575542333447666635661552122233522444945328811411,1896157535568777663444475449558988877588666165782299699
82822,2026-04-09 15:54:46.403648,9,9,1,2,finished,jaune,2,572556754374644372,538554356736466738,538554356736466738
82823,2026-04-09 15:54:52.406320,9,9,1,1,finished,rouge,2,73135455745286866,37975655365824244,37975655365824244
82824,2026-04-09 15:55:34.033539,9,9,1,2,finished,jaune,2,2575534425877887884466,8535576685233223226644,2575534425877887884466
82826,2026-04-09 15:57:40.841307,9,9,1,2,finished,jaune,2,8783345555335564887773356447377142,2327765555775546223337754663733968,2327765555775546223337754663733968
82827,2026-04-09 15:57:51.073001,9,9,1,1,finished,rouge,2,87933134256526412233455,23177976854584698877655,23177976854584698877655
82829,2026-04-09 15:58:10.391951,9,9,1,1,finished,rouge,2,5294553545534466787757333666765563444338866344277,5816557565576644323353777444345547666772244766833,5294553545534466787757333666765563444338866344277
82830,2026-04-09 16:00:34.801223,9,9,1,1,finished,rouge,2,124666485656655554526444225577744466117771833,986444625454455556584666885533366644993339277,124666485656655554526444225577744466117771833
82831,2026-04-09 16:01:13.513329,9,9,1,1,finished,rouge,2,235957355687255555344,875153755423855555766,235957355687255555344
82832,2026-04-09 16:01:28.584778,9,9,1,2,finished,jaune,2,33746285694744775555446655766647756233333368589374472212222211111188,77364825416366335555664455344463354877777742521736638898888899999922,33746285694744775555446655766647756233333368589374472212222211111188
82834,2026-04-09 16:02:47.452774,9,9,1,1,finished,rouge,2,893483366644334456886455655,217627744466776654224655455,217627744466776654224655455
82835,2026-04-09 16:02:58.590426,9,9,1,1,finished,rouge,2,83555435673646678588977847659,27555675437464432522133263451,27555675437464432522133263451
82836,2026-04-09 16:03:04.446610,9,9,1,2,finished,jaune,2,8527754444557577526555444333,2583356666553533584555666777,2583356666553533584555666777
82838,2026-04-09 16:05:40.279035,9,9,1,2,finished,jaune,2,424697563435546454,686413547675564656,424697563435546454
82839,2026-04-09 16:06:14.680329,9,9,1,2,finished,jaune,2,918946646632541543255233,192164464478569567855877,192164464478569567855877
82841,2026-04-09 16:06:37.237659,9,9,1,1,finished,rouge,2,8235522556443323533272357823255288757,2875588554667787577838753287855822353,2875588554667787577838753287855822353
82842,2026-04-09 16:07:53.311677,9,9,1,1,finished,rouge,2,34874566448884333555555333513514441431111888887777777766622,76236544662226777555555777597596669679999222223333333344488,34874566448884333555555333513514441431111888887777777766622
82843,2026-04-09 16:09:22.280753,9,9,1,1,finished,rouge,2,43136444575565755447656,67974666535545355663454,43136444575565755447656
82844,2026-04-09 16:09:46.230089,9,9,1,2,finished,jaune,2,679966277665581575,431144833445529535,431144833445529535
82845,2026-04-09 16:10:43.860573,9,9,1,2,finished,jaune,2,8754551553744457235544488778821282266833,2356559557366653875566622332289828844277,2356559557366653875566622332289828844277
84250,2026-04-12 15:41:52.731077,9,9,1,1,finished,rouge,2,9181617,1929493,1929493
82847,2026-04-09 16:12:27.083886,9,9,1,2,finished,jaune,2,361687426437816776338855,749423684673294334772255,361687426437816776338855
82848,2026-04-09 16:12:58.342614,9,9,1,2,finished,jaune,2,334535525466,776575585644,334535525466
82849,2026-04-09 16:13:46.823869,9,9,1,2,finished,jaune,2,579797755556776687553717,531313355554334423557393,531313355554334423557393
82851,2026-04-09 16:17:56.415456,9,9,1,1,finished,rouge,2,82845311676774443794174772235388556,28265799434336667316936338875722554,28265799434336667316936338875722554
82852,2026-04-09 16:18:21.152754,9,9,1,1,finished,rouge,2,1388555775577758757333444442222666634884775485481889166,9722555335533352353777666668888444476226335625629221944,1388555775577758757333444442222666634884775485481889166
82853,2026-04-09 16:19:16.301649,9,9,1,1,finished,rouge,2,7394555433734335684644736,3716555677376775426466374,3716555677376775426466374
82854,2026-04-09 16:19:39.740711,9,9,1,2,finished,jaune,2,331235261748,779875849362,331235261748
82855,2026-04-09 16:20:23.282494,9,9,1,2,finished,jaune,2,22144445626212,88966665484898,22144445626212
82856,2026-04-09 16:20:25.021835,9,9,1,2,finished,jaune,2,5863556443445445521313,5247554667665665589797,5247554667665665589797
82857,2026-04-09 16:21:43.980038,9,9,1,1,finished,rouge,2,54284352446655333,56826758664455777,54284352446655333
82858,2026-04-09 16:22:02.807278,9,9,1,1,finished,rouge,2,7431334363386174455,3679776747724936655,3679776747724936655
82859,2026-04-09 16:23:00.552017,9,9,1,2,finished,jaune,2,632685655565666552893357622288343477,478425455545444558217753488822767633,478425455545444558217753488822767633
82860,2026-04-09 16:23:34.901818,9,9,1,1,finished,rouge,2,369455546244623313664486889559777,741655564866487797446624221551333,369455546244623313664486889559777
82861,2026-04-09 16:24:24.370983,9,9,1,1,finished,rouge,2,26145668686677552555847776466555344,84965442424433558555263334644555766,26145668686677552555847776466555344
82862,2026-04-09 16:24:57.003593,9,9,1,2,finished,jaune,2,47165647324496677855,63945463786614433255,47165647324496677855
82865,2026-04-09 16:25:23.057444,9,9,1,1,finished,rouge,2,1174453444779386655,9936657666331724455,1174453444779386655
82866,2026-04-09 16:27:06.997374,9,9,1,2,finished,jaune,2,93555335343315529644,17555775767795581466,17555775767795581466
82868,2026-04-09 16:27:40.901269,9,9,1,2,finished,jaune,2,679374597577655844578757,431736513533455266532353,431736513533455266532353
82869,2026-04-09 16:28:20.384626,9,9,1,1,finished,rouge,2,26995555635657796776545,84115555475453314334565,26995555635657796776545
